Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment,Cluster,PCA1,PCA2,Cluster_Name
CUST0612,33,4,537.3154371232833,4,2,3,423,3.0,Potential Loyalists,1,-0.03077536971639045,-0.697462860270568,At Risk
CUST0613,83,8,1105.366929749492,2,5,5,255,4.0,At Risk,0,2.089917566138425,1.0667058897813457,VIP Customers
CUST0614,117,4,320.6269748272444,2,2,2,222,2.0,About to Sleep,1,-0.9922987805763948,0.013002205193082775,At Risk
CUST0615,53,5,321.2054294580038,3,3,2,332,2.6666666666666665,Promising,1,-0.34284730170719346,-0.6115356123055387,At Risk
CUST0616,39,6,560.3448720833618,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.5548915616255051,-0.35908788684992954,VIP Customers
CUST0617,22,3,206.68656622141145,4,1,1,411,2.0,New Customers,1,-0.9906079626952725,-1.3540681561126027,At Risk
CUST0618,70,8,1035.0029813614065,3,5,5,355,4.333333333333333,Loyal Customers,0,2.006746134195837,0.828388134753819,VIP Customers
CUST0619,10,4,575.5893107692729,5,2,3,523,3.3333333333333335,Potential Loyalists,0,0.18548319315415912,-0.9180109911494674,VIP Customers
CUST0620,13,9,1111.9438899243394,5,5,5,555,5.0,Champions,0,2.78688469557921,0.37970918973509704,VIP Customers
CUST0621,23,5,861.8213301356396,4,3,5,435,4.0,Loyal Customers,0,1.0348153763266938,-0.29296698552451694,VIP Customers
CUST0622,2,4,347.7437487530196,5,2,2,522,3.0,New Customers,1,-0.2777377581438557,-1.292668625099029,At Risk
CUST0623,47,5,496.45009976866186,3,3,3,333,3.0,Loyal Customers,1,0.08254943831328052,-0.46489488134889156,At Risk
CUST0624,99,6,682.9299152241807,2,4,4,244,3.3333333333333335,At Risk,0,0.48736489997730714,0.4910619556427278,VIP Customers
CUST0625,31,5,547.2996152463667,4,3,3,433,3.3333333333333335,Loyal Customers,0,0.28707631703207703,-0.588391229854019,VIP Customers
CUST0626,396,1,149.7665923512953,1,1,1,111,1.0,About to Sleep,1,-3.813041574136014,2.6907791740326648,At Risk
CUST0627,54,4,644.920970466629,3,2,4,324,3.0,New Customers,1,0.0900496832131266,-0.3199741542017801,At Risk
CUST0628,111,8,1033.3866588034712,2,5,5,255,4.0,At Risk,0,1.769966195790428,1.3038354793136737,VIP Customers
CUST0629,51,7,626.6531145156284,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.918880301018351,-0.017399462190382377,VIP Customers
CUST0630,93,6,354.4723363756321,2,4,2,242,2.6666666666666665,At Risk,1,-0.21186978035174242,0.015390531014106567,At Risk
CUST0631,9,4,573.6723117408769,5,2,3,523,3.3333333333333335,Potential Loyalists,0,0.18689015140497894,-0.9320243801410233,VIP Customers
CUST0632,151,5,732.0554940993044,1,3,4,134,2.6666666666666665,At Risk,0,0.01713434469104543,1.037268137928649,VIP Customers
CUST0633,205,4,401.97011484324383,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.3111463184271137,1.1382581599949966,At Risk
CUST0634,8,8,900.7315346741575,5,5,5,555,5.0,Champions,0,2.0595544063976403,-0.05948994604884629,VIP Customers
CUST0635,149,3,295.76113152758376,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.5139902351278167,0.23489409899495495,At Risk
CUST0636,6,2,196.36569306475218,5,1,1,511,2.3333333333333335,New Customers,1,-1.2068435875122199,-1.673165445919464,At Risk
CUST0637,7,5,547.4031582938406,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.42379791573864095,-0.8677428791197824,VIP Customers
CUST0638,90,4,410.20711496245474,2,2,2,222,2.0,About to Sleep,1,-0.6387387445197631,-0.19073818205358872,At Risk
CUST0639,20,8,831.0271030594772,4,5,5,455,4.666666666666667,Champions,0,1.83567798212913,-0.005868327280236004,VIP Customers
CUST0640,133,5,501.8893895522917,2,3,3,233,2.6666666666666665,At Risk,1,-0.39439674666221597,0.5432937062429212,At Risk
CUST0641,78,3,482.7623603469235,3,1,3,313,2.3333333333333335,New Customers,1,-0.692682726719828,-0.3608640683691641,At Risk
CUST0642,7,4,623.6660508080474,5,2,4,524,3.6666666666666665,Potential Loyalists,0,0.30988690321650947,-0.8935482684193436,VIP Customers
CUST0643,15,3,228.55465839147593,5,1,1,511,2.3333333333333335,New Customers,1,-0.9019726999765729,-1.4085655238717236,At Risk
CUST0644,69,5,567.2115647320966,3,3,3,333,3.0,Loyal Customers,0,0.11542451205762103,-0.12128116370181824,VIP Customers
CUST0645,159,3,314.25185299490914,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.529576441902286,0.37418876843411836,At Risk
CUST0646,52,8,910.8228686653171,3,5,5,355,4.333333333333333,Loyal Customers,0,1.8318532090437802,0.46535687666059955,VIP Customers
CUST0647,10,4,431.2284496623416,5,2,2,522,3.0,New Customers,1,-0.13683571755265625,-1.096365403518201,At Risk
CUST0648,211,3,212.71516726414853,1,1,1,111,1.0,About to Sleep,1,-2.0520097386713734,0.8542816843101076,At Risk
CUST0649,52,7,934.1987250924167,3,4,5,345,4.0,Loyal Customers,0,1.599859693193536,0.3742108114263536,VIP Customers
CUST0650,70,5,451.2278247582535,3,3,3,333,3.0,Loyal Customers,1,-0.14922303284072205,-0.25293133518880373,At Risk
CUST0651,138,2,232.0107569436172,1,1,1,111,1.0,About to Sleep,1,-1.8779550453525964,-0.09198915847981279,At Risk
CUST0652,7,4,374.3863254836672,5,2,2,522,3.0,New Customers,1,-0.24668756517997067,-1.2015274435555783,At Risk
CUST0653,46,6,788.5348082556517,3,4,5,345,4.0,Loyal Customers,0,1.024568508260424,0.004350230923486348,VIP Customers
CUST0654,114,4,383.34146701504375,2,2,2,222,2.0,About to Sleep,1,-0.8352129135104556,0.05554952275673733,At Risk
CUST0655,106,2,194.05439826362058,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.780714148523236,-0.5115227697071104,At Risk
CUST0656,86,4,533.7213505377439,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.3402163298561057,-0.08471920903456778,At Risk
CUST0657,19,6,579.0996072730064,5,4,3,543,4.0,Loyal Customers,0,0.7105078450865034,-0.5688165025321373,VIP Customers
CUST0658,31,6,752.1213775584393,4,4,4,444,4.0,Champions,0,1.0285736369876268,-0.2153124310374898,VIP Customers
CUST0659,25,5,611.3786074273748,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.46427004684611745,-0.579093051763549,VIP Customers
CUST0660,126,5,458.87434043868575,2,3,3,233,2.6666666666666665,At Risk,1,-0.4506280583143791,0.4086347597320999,At Risk
CUST0661,12,13,1096.2626795342362,5,5,5,555,5.0,Champions,0,3.8943019003887467,0.8287959655654025,VIP Customers
CUST0662,54,11,1101.029512794404,3,5,5,355,4.333333333333333,Loyal Customers,0,3.0977157174581014,1.0837217692791676,VIP Customers
CUST0663,37,7,917.7066719691429,4,4,5,445,4.333333333333333,Champions,0,1.6483438910408303,0.17916053791700667,VIP Customers
CUST0664,259,6,489.7713877477068,1,4,3,143,2.6666666666666665,At Risk,1,-0.8538421530388463,2.1156163480166796,At Risk
CUST0665,44,4,519.2438211765154,3,2,3,323,2.6666666666666665,New Customers,1,-0.1336825263302811,-0.5916951073417354,At Risk
CUST0666,14,7,815.6467714428542,5,4,5,545,4.666666666666667,Champions,0,1.5512749433953514,-0.21476663514870553,VIP Customers
CUST0667,20,4,397.05145994974487,4,2,2,422,2.6666666666666665,New Customers,1,-0.27001473422564287,-1.0221404393043565,At Risk
CUST0668,116,4,382.9625763996175,2,2,2,222,2.0,About to Sleep,1,-0.8474330754261663,0.07837137692776569,At Risk
CUST0669,40,3,219.26700600056242,4,1,1,411,2.0,New Customers,1,-1.0648870411874733,-1.128915641128985,At Risk
CUST0670,21,6,532.6031260468624,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.595319527840527,-0.6029718353227729,VIP Customers
CUST0671,148,1,204.6374166218164,1,1,1,111,1.0,About to Sleep,1,-2.2801288514827545,-0.12938482736403117,At Risk
CUST0672,156,8,986.2622735439804,1,5,5,155,3.6666666666666665,At Risk,0,1.4088306111673152,1.7696386231947967,VIP Customers
CUST0673,69,4,492.16614972961133,3,2,3,323,2.6666666666666665,New Customers,1,-0.33631718729830085,-0.3340243702651446,At Risk
CUST0674,11,8,1104.4785167261982,5,5,5,555,5.0,Champions,0,2.497405224135071,0.22716955389013715,VIP Customers
CUST0675,105,3,512.5795696170528,2,1,3,213,2.0,About to Sleep,1,-0.779660648299433,-0.00961109406608794,At Risk
CUST0676,237,4,351.23020262910376,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.6064220925711683,1.4482096368867001,At Risk
CUST0677,374,1,35.82477701559816,1,1,1,111,1.0,About to Sleep,1,-3.9423267370777095,2.2938171599188903,At Risk
CUST0678,107,3,406.971104099302,2,1,2,212,1.6666666666666667,About to Sleep,1,-1.0268301011558165,-0.11679787832797783,At Risk
CUST0679,5,4,421.33796411058864,5,2,2,522,3.0,New Customers,1,-0.1304830040816522,-1.1668097746155983,At Risk
CUST0680,52,4,395.90694137476936,3,2,2,322,2.3333333333333335,New Customers,1,-0.4545573558290623,-0.6509150324784367,At Risk
CUST0681,22,5,499.91849119851054,4,3,3,433,3.3333333333333335,Loyal Customers,0,0.23247093756059817,-0.7517343226823222,VIP Customers
CUST0682,52,5,452.3635003025886,3,3,3,333,3.0,Loyal Customers,1,-0.044319564078914915,-0.46113791572908175,At Risk
CUST0683,138,3,312.9618158483857,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.4130276341977102,0.1280503307447158,At Risk
CUST0684,406,2,185.5999228206773,1,1,1,111,1.0,About to Sleep,1,-3.505720901686372,2.9715266048457876,At Risk
CUST0685,54,11,1552.5855404899075,3,5,5,355,4.333333333333333,Loyal Customers,0,4.105918673951294,1.6416085077874378,VIP Customers
CUST0686,41,5,578.226633195755,4,3,3,433,3.3333333333333335,Loyal Customers,0,0.2992570098492941,-0.4337318117281689,VIP Customers
CUST0687,2,5,563.6173756206446,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.48843539789018825,-0.9059355103323871,VIP Customers
CUST0688,40,7,824.7522275327675,4,4,5,445,4.333333333333333,Champions,0,1.4237403575253442,0.0992524781688183,VIP Customers
CUST0689,328,3,314.82999467963964,1,1,2,112,1.3333333333333333,About to Sleep,1,-2.4894056127400503,2.3429050506804128,At Risk
CUST0690,38,8,773.4515269761868,4,5,5,455,4.666666666666667,Champions,0,1.6047594208926241,0.13260809774843954,VIP Customers
CUST0691,29,5,560.0308882522485,4,3,3,433,3.3333333333333335,Loyal Customers,0,0.32687602098014346,-0.5959520092038623,VIP Customers
CUST0692,55,3,305.0908021500403,3,1,2,312,2.0,New Customers,1,-0.9585721354670903,-0.8482076471604951,At Risk
CUST0693,25,6,447.46374063583664,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.3824778150557585,-0.6615795931529647,VIP Customers
CUST0694,31,4,545.6939844446845,4,2,3,423,3.0,Potential Loyalists,1,-0.0006941295573989177,-0.7104013287371505,At Risk
CUST0695,18,5,625.199323620228,5,3,4,534,4.0,Loyal Customers,0,0.5349376870448763,-0.6435327612524177,VIP Customers
CUST0696,190,3,374.77823210669914,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.5707374630546926,0.8099621211443921,At Risk
CUST0697,331,2,139.6518257701079,1,1,1,111,1.0,About to Sleep,1,-3.1817780767568125,2.041385153649841,At Risk
CUST0698,44,7,956.6698542963843,3,4,5,345,4.0,Loyal Customers,0,1.695528475769255,0.30881349932814706,VIP Customers
CUST0699,55,7,843.9028709116426,3,4,5,345,4.0,Loyal Customers,0,1.3811920754701181,0.2975873767429588,VIP Customers
CUST0700,115,10,876.1136928382867,2,5,5,255,4.0,At Risk,0,1.964440642240961,1.3961611577481896,VIP Customers
CUST0701,175,3,383.68608980238844,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.465542107318459,0.6462928336834646,At Risk
CUST0702,37,6,415.2519682464178,4,4,2,442,3.3333333333333335,Promising,0,0.24231239796970577,-0.5616366851305482,VIP Customers
CUST0703,94,6,1066.0082862577347,2,4,5,245,3.6666666666666665,At Risk,0,1.3711112007756827,0.9061212657929104,VIP Customers
CUST0704,23,7,554.5959524662139,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.9172348884979918,-0.4324838763477369,VIP Customers
CUST0705,56,3,458.8140540388986,3,1,3,313,2.3333333333333335,New Customers,1,-0.6210366290825402,-0.6466412412693522,At Risk
CUST0706,77,1,190.5500189794859,3,1,1,311,1.6666666666666667,New Customers,1,-1.9077980708364932,-0.9735832127456986,At Risk
CUST0707,183,2,181.96404469177577,1,1,1,111,1.0,About to Sleep,1,-2.245615398847834,0.3702035198674152,At Risk
CUST0708,39,2,202.08332049337608,4,1,1,411,2.0,New Customers,1,-1.3817519864389498,-1.2818170385627072,At Risk
CUST0709,33,8,653.4030590392314,4,5,4,454,4.333333333333333,Champions,0,1.3651590372720355,-0.0739338420762946,VIP Customers
CUST0710,26,8,1253.987088916387,4,5,5,455,4.666666666666667,Champions,0,2.7459110774894167,0.5865585748383841,VIP Customers
CUST0711,87,3,561.0112398762313,2,1,3,213,2.0,About to Sleep,1,-0.5691579653157615,-0.15938459738530172,At Risk
CUST0712,4,3,268.54915457876996,5,1,1,511,2.3333333333333335,New Customers,1,-0.7501176580113453,-1.4872480793810636,At Risk
CUST0713,226,2,79.76850313573571,1,1,1,111,1.0,About to Sleep,1,-2.7183358375565683,0.7446775946927319,At Risk
CUST0714,97,10,1213.8437096032558,2,5,5,255,4.0,At Risk,0,2.8208685933342457,1.603808884772477,VIP Customers
CUST0715,19,5,441.34816683348396,5,3,3,533,3.6666666666666665,Loyal Customers,1,0.11876048451019923,-0.8590315129697665,At Risk
CUST0716,145,5,752.5668647597402,1,3,4,134,2.6666666666666665,At Risk,0,0.09705331316796702,0.9927395552543067,VIP Customers
CUST0717,108,3,262.35406391437357,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.3554080913508395,-0.2838238115980889,At Risk
CUST0718,37,5,721.9682272858186,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.6429416666398466,-0.3027224180784339,VIP Customers
CUST0719,147,2,329.40389176903807,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.7116863195109273,0.1331425848540053,At Risk
CUST0720,20,9,686.1453384771191,4,5,4,454,4.333333333333333,Champions,0,1.7963815398789176,-0.06483992331643793,VIP Customers
CUST0721,135,5,550.7205939720463,1,3,3,133,2.3333333333333335,At Risk,1,-0.29674402401699623,0.6269134630816819,At Risk
CUST0722,64,3,454.8081294638644,3,1,3,313,2.3333333333333335,New Customers,1,-0.6754775844179675,-0.558430607779121,At Risk
CUST0723,49,2,237.926098497288,3,1,1,311,1.6666666666666667,New Customers,1,-1.3585957257709946,-1.1210843157395345,At Risk
CUST0724,13,3,303.70325468611577,5,1,2,512,2.6666666666666665,New Customers,1,-0.722811928926215,-1.3390111839888705,At Risk
CUST0725,123,5,412.600155674555,2,3,2,232,2.3333333333333335,At Risk,1,-0.5368845443291838,0.3165291576362585,At Risk
CUST0726,56,12,1222.298489573635,3,5,5,355,4.333333333333333,Loyal Customers,0,3.6412879759603385,1.3768630521807692,VIP Customers
CUST0727,62,8,1261.9456241279254,3,5,5,355,4.333333333333333,Loyal Customers,0,2.558944720048623,1.0156105172734045,VIP Customers
CUST0728,19,4,309.8805526484648,5,2,2,522,3.0,New Customers,1,-0.4589567849604408,-1.1414830054396066,At Risk
CUST0729,16,6,689.5570295014384,5,4,4,544,4.333333333333333,Champions,0,0.974190812548303,-0.46728392977627925,VIP Customers
CUST0730,13,5,554.404774182829,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.40530803397472365,-0.7892226555608887,VIP Customers
CUST0731,78,3,320.54063836387115,3,1,2,312,2.0,New Customers,1,-1.0548801278826754,-0.5612851497888721,At Risk
CUST0732,4,9,962.0274670904435,5,5,5,555,5.0,Champions,0,2.5033456178719327,0.08968617257127301,VIP Customers
CUST0733,101,5,400.83730033405556,2,3,2,232,2.3333333333333335,At Risk,1,-0.438031617554081,0.04580681975226782,At Risk
CUST0734,145,2,233.56488037862206,1,1,1,111,1.0,About to Sleep,1,-1.914294810785684,-0.008554200098247453,At Risk
CUST0735,17,5,686.4360135818612,5,3,4,534,4.0,Loyal Customers,0,0.6773498186252269,-0.5795212686911329,VIP Customers
CUST0736,144,5,430.49951665262813,1,3,2,132,2.0,At Risk,1,-0.616349206622654,0.5831880201077202,At Risk
CUST0737,164,2,290.1481149715229,1,1,1,111,1.0,About to Sleep,1,-1.896014603840834,0.2826077041696049,At Risk
CUST0738,3,6,602.8154458361373,5,4,4,544,4.333333333333333,Champions,0,0.8544525333174088,-0.7258358638843361,VIP Customers
CUST0739,110,5,622.778134178963,2,3,4,234,3.0,At Risk,1,0.0063185659014048726,0.4248142846644183,At Risk
CUST0740,6,5,691.7819443980289,5,3,4,534,4.0,Loyal Customers,0,0.7518439487592138,-0.7010113031030089,VIP Customers
CUST0741,1,3,268.1734736366482,5,1,1,511,2.3333333333333335,New Customers,1,-0.7338951504710732,-1.52264717103489,At Risk
CUST0742,69,5,278.0710048500176,3,3,1,331,2.3333333333333335,Promising,1,-0.5301484610304135,-0.47850745242238957,At Risk
CUST0743,256,2,186.5911900905564,1,1,1,111,1.0,About to Sleep,1,-2.6504425753229803,1.22600395299701,At Risk
CUST0744,249,5,408.92695191203,1,3,2,132,2.0,At Risk,1,-1.2616604973652679,1.7792587664596773,At Risk
CUST0745,168,2,99.5066681422804,1,1,1,111,1.0,About to Sleep,1,-2.3444139965458874,0.09365465729324901,At Risk
CUST0746,12,4,233.74202616355228,5,2,1,521,2.6666666666666665,New Customers,1,-0.5891438978129944,-1.317065220881281,At Risk
CUST0747,65,2,224.98544631699403,3,1,1,311,1.6666666666666667,New Customers,1,-1.478482325743432,-0.9507524677428365,At Risk
CUST0748,12,6,620.0057593516871,5,4,4,544,4.333333333333333,Champions,0,0.8416499665525402,-0.5997927998182382,VIP Customers
CUST0749,114,4,281.4586976741269,2,2,1,221,1.6666666666666667,About to Sleep,1,-1.062689689292734,-0.0703242169602809,At Risk
CUST0750,56,4,269.4336134571272,3,2,1,321,2.0,New Customers,1,-0.7596866264864757,-0.7605898937473502,At Risk
CUST0751,24,7,553.2972456473404,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.9086481254309784,-0.42244341549156805,VIP Customers
CUST0752,6,6,458.74530173944083,5,4,3,543,4.0,Loyal Customers,0,0.5157214135004832,-0.8688961555174556,VIP Customers
CUST0753,36,5,732.1442347061511,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.6713490503234122,-0.3017951850593144,VIP Customers
CUST0754,85,6,642.7346289699807,2,4,4,244,3.3333333333333335,At Risk,0,0.4772390634884176,0.2783718832976509,VIP Customers
CUST0755,307,3,312.34374201900573,1,1,2,112,1.3333333333333333,About to Sleep,1,-2.3755276320070116,2.0952887171579597,At Risk
CUST0756,4,4,464.5000409604074,5,2,3,523,3.3333333333333335,Potential Loyalists,1,-0.02842661411281674,-1.1251290369114904,At Risk
CUST0757,35,3,229.53632235409023,4,1,1,411,2.0,New Customers,1,-1.013522921298201,-1.1744530561808435,At Risk
CUST0758,102,7,755.3046475461445,2,4,4,244,3.3333333333333335,At Risk,0,0.9160823825419993,0.7354405440176706,VIP Customers
CUST0759,98,8,940.9227290794053,2,5,5,255,4.0,At Risk,0,1.6374514594630198,1.0382137226730015,VIP Customers
CUST0760,171,1,43.07126119938231,1,1,1,111,1.0,About to Sleep,1,-2.7716658634843707,-0.06116137990157298,At Risk
CUST0761,107,8,786.8147986875559,2,5,5,255,4.0,At Risk,0,1.2421860633768023,0.9526218782352642,VIP Customers
CUST0762,30,5,416.02047937207584,4,3,2,432,3.0,Promising,1,-0.00034752494341782643,-0.7622284639168728,At Risk
CUST0763,98,9,1168.8875729814904,2,5,5,255,4.0,At Risk,0,2.4306210456498327,1.4398852486715255,VIP Customers
CUST0764,277,5,474.6922263703347,1,3,3,133,2.3333333333333335,At Risk,1,-1.274063174743417,2.186569703059487,At Risk
CUST0765,35,1,150.390245465169,4,1,1,411,2.0,New Customers,1,-1.7586057994715107,-1.5122889132243948,At Risk
CUST0766,123,2,210.40577994451678,2,1,1,211,1.3333333333333333,About to Sleep,1,-1.8408866290512615,-0.29335632790102084,At Risk
CUST0767,179,5,384.444118700802,1,3,2,132,2.0,At Risk,1,-0.9182270243423547,0.9338620497972536,At Risk
CUST0768,46,3,339.722323283232,3,1,2,312,2.0,New Customers,1,-0.830065373210906,-0.9102260663486453,At Risk
CUST0769,142,3,409.85443644850307,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.2194409186577946,0.2943387893507147,At Risk
CUST0770,65,8,919.4224850670665,3,5,5,355,4.333333333333333,Loyal Customers,0,1.7771215275405163,0.6273662676876465,VIP Customers
CUST0771,51,5,423.20166713093715,3,3,2,332,2.6666666666666665,Promising,1,-0.10374298046085163,-0.5088116496814828,At Risk
CUST0772,47,5,580.8944008931092,3,3,3,333,3.0,Loyal Customers,0,0.27109081265205776,-0.3605659545923298,VIP Customers
CUST0773,270,1,147.59485114200223,1,1,1,111,1.0,About to Sleep,1,-3.1013158085400154,1.2208282746337904,At Risk
CUST0774,7,5,462.3343639896268,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.2338622163736567,-0.9728433523554348,VIP Customers
